Captured Time,Latitude,Longitude,Value,Unit,Device ID
2025-04-09 19:13:37,37.0105,140.9253,13.0,cpm,100332.0
2025-04-09 19:13:37,37.0105,140.9253,41.0,cpm,100331.0
2025-04-09 19:12:26,52.4276,4.9711,15.0,cpm,205.0
2025-04-09 19:13:23,45.60197,9.31745,39.0,cpm,65109.0
2025-04-09 19:13:23,42.360781,-71.087719,19.0,cpm,200082.0
2025-04-09 19:13:23,42.360781,-71.087719,46.0,cpm,200081.0
2025-04-09 19:12:14,42.4347,-87.9012,21.0,cpm,216.0
2025-04-09 19:13:16,37.54562,140.398995,13.0,cpm,100242.0
2025-04-09 19:13:16,37.54562,140.398995,44.0,cpm,100241.0
2025-04-09 19:12:11,42.4347,-87.9012,20.0,cpm,216.0
2025-04-09 19:13:10,37.796306,140.514413,18.0,cpm,100412.0
2025-04-09 19:13:07.121,43.6045,1.444,17.0,cpm,238.0
2025-04-09 19:13:03,37.796306,140.514413,58.0,cpm,100411.0
2025-04-09 19:12:00,51.9807,9.2345,13.0,cpm,108.0
2025-04-09 19:13:01.277,38.3151,-123.0752,75.0,cpm,201051.0
2025-04-09 19:12:59,43.8282,-79.01145,39.0,cpm,63209.0
2025-04-09 19:12:56,34.48248,136.163,41.0,cpm,62007.0
2025-04-09 19:11:52,51.0634,11.7586,12.0,cpm,209.0
2025-04-09 19:12:26,42.493615,-70.865169,28.0,cpm,65041.0
2025-04-09 19:11:24,52.4276,4.9711,20.0,cpm,205.0
2025-04-09 19:11:02,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 19:11:05,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 19:11:57,43.88204,-78.94496,30.0,cpm,65049.0
2025-04-09 19:10:57,51.9807,9.2345,10.0,cpm,108.0
2025-04-09 19:11:56,34.48252,136.16312,40.0,cpm,62007.0
2025-04-09 19:11:56.256,38.3151,-123.0752,71.0,cpm,201051.0
2025-04-09 19:11:53,37.7875,140.5524,15.0,cpm,100402.0
2025-04-09 19:10:50,51.0634,11.7586,12.0,cpm,209.0
2025-04-09 19:11:46,37.7875,140.5524,43.0,cpm,100401.0
2025-04-09 19:10:23,52.4276,4.9711,23.0,cpm,205.0
2025-04-09 19:11:05.837,43.6045,1.444,33.0,cpm,238.0
2025-04-09 19:10:00,42.4347,-87.9012,10.0,cpm,216.0
2025-04-09 19:11:00,37.7233303,140.4767968,15.0,cpm,100422.0
2025-04-09 19:10:55,34.48249,136.16316,36.0,cpm,62007.0
2025-04-09 19:09:54,51.9807,9.2345,12.0,cpm,108.0
2025-04-09 19:10:53,37.7233303,140.4767968,41.0,cpm,100421.0
2025-04-09 19:10:53,31.833193,130.301922,13.0,cpm,100222.0
2025-04-09 19:10:52,31.833193,130.301922,31.0,cpm,100221.0
2025-04-09 19:10:51.24,38.3151,-123.0752,86.0,cpm,201051.0
2025-04-09 19:09:48,51.0634,11.7586,11.0,cpm,209.0
2025-04-09 19:10:46.85,37.442836,-122.128094,22.0,cpm,107.0
2025-04-09 19:10:46.843,37.442836,-122.128094,11.0,cpm,106.0
2025-04-09 19:10:38,35.26828,136.2493,14.0,cpm,100122.0
2025-04-09 19:10:38,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 19:10:37,35.74591,139.91815,13.0,cpm,100162.0
2025-04-09 19:10:36,35.74591,139.91815,32.0,cpm,100161.0
2025-04-09 19:10:32,47.65447,8.60455,30.0,cpm,63521.0
2025-04-09 19:10:33,37.21798,141.00097,13.0,cpm,100302.0
2025-04-09 19:10:32,37.21798,141.00097,42.0,cpm,100301.0
2025-04-09 19:10:24,37.366713,140.53097,17.0,cpm,100072.0
2025-04-09 19:10:23,37.366713,140.53097,2.0,cpm,100071.0
2025-04-09 19:09:21,52.4276,4.9711,17.0,cpm,205.0
2025-04-09 19:10:14,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 19:10:12,34.995197,135.764331,44.0,cpm,74.0
2025-04-09 19:10:09,35.615814,139.625711,51.0,cpm,100181.0
2025-04-09 19:10:06,34.48268,136.16316,39.0,cpm,65002.0
2025-04-09 19:10:00,34.48265,136.16314,44.0,cpm,65006.0
2025-04-09 19:08:54,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 19:08:54,42.4347,-87.9012,140.0,cpm,216.0
2025-04-09 19:09:56,34.48262,136.163,44.0,cpm,62007.0
2025-04-09 19:09:53,37.4932,139.93305,45.0,cpm,101.0
2025-04-09 19:08:52,51.9807,9.2345,16.0,cpm,108.0
2025-04-09 19:08:46,51.0634,11.7586,13.0,cpm,209.0
2025-04-09 19:09:46.272,38.3151,-123.0752,84.0,cpm,201051.0
2025-04-09 19:09:35,35.659491,139.72785,28.0,cpm,100022.0
2025-04-09 19:09:35,35.659491,139.72785,10.0,cpm,100021.0
2025-04-09 19:09:23,22.28482,114.14,69.0,cpm,157.0
2025-04-09 19:08:20,52.4276,4.9711,11.0,cpm,205.0
2025-04-09 19:09:11,37.056757,-122.138333,58.0,cpm,178.0
2025-04-09 19:09:04.578,43.6045,1.444,15.0,cpm,238.0
2025-04-09 19:08:55,34.48257,136.16308,42.0,cpm,62007.0
2025-04-09 19:08:55,36.99371,-121.59222,22.0,cpm,65050.0
2025-04-09 19:07:48,42.4347,-87.9012,13.0,cpm,216.0
2025-04-09 19:07:54,42.4347,-87.9012,13.0,cpm,216.0
2025-04-09 19:07:51,51.9807,9.2345,13.0,cpm,108.0
2025-04-09 19:08:49,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 19:08:49,37.752099,140.470826,31.0,cpm,100321.0
2025-04-09 19:07:44,51.0634,11.7586,17.0,cpm,209.0
2025-04-09 19:08:41.2,38.3151,-123.0752,74.0,cpm,201051.0
2025-04-09 19:08:34,37.0105,140.9253,12.0,cpm,100332.0
2025-04-09 19:08:34,37.0105,140.9253,35.0,cpm,100331.0
2025-04-09 19:08:23,45.60197,9.31745,36.0,cpm,65109.0
2025-04-09 19:08:21,42.360781,-71.087719,23.0,cpm,200082.0
2025-04-09 19:08:20,42.360781,-71.087719,56.0,cpm,200081.0
2025-04-09 19:07:19,52.4276,4.9711,17.0,cpm,205.0
2025-04-09 19:08:12,37.54562,140.398995,13.0,cpm,100242.0
2025-04-09 19:08:12,37.54562,140.398995,42.0,cpm,100241.0
2025-04-09 19:07:58,43.8282,-79.01145,26.0,cpm,63209.0
2025-04-09 19:07:55,34.4825,136.16316,50.0,cpm,62007.0
2025-04-09 19:06:49,42.4347,-87.9012,11.0,cpm,216.0
2025-04-09 19:06:50,51.9807,9.2345,15.0,cpm,108.0
2025-04-09 19:07:49,37.796306,140.514413,17.0,cpm,100412.0
2025-04-09 19:06:42,42.4347,-87.9012,11.0,cpm,216.0
2025-04-09 19:06:42,51.0634,11.7586,11.0,cpm,209.0
2025-04-09 19:07:42,37.796306,140.514413,55.0,cpm,100411.0
2025-04-09 19:07:36.183,38.3151,-123.0752,86.0,cpm,201051.0
2025-04-09 19:07:26,42.493615,-70.865169,36.0,cpm,65041.0
2025-04-09 19:06:18,52.4276,4.9711,11.0,cpm,205.0
2025-04-09 19:07:01.427,43.6045,1.444,24.0,cpm,238.0
2025-04-09 19:06:57,43.88204,-78.94496,28.0,cpm,65049.0
2025-04-09 19:06:55,34.48263,136.16298,24.0,cpm,62007.0
2025-04-09 19:05:48,42.4347,-87.9012,10.0,cpm,216.0
2025-04-09 19:05:45,51.9807,9.2345,16.0,cpm,108.0
2025-04-09 19:05:42,42.4347,-87.9012,10.0,cpm,216.0
2025-04-09 19:05:41,51.0634,11.7586,11.0,cpm,209.0
2025-04-09 19:06:34,37.7875,140.5524,19.0,cpm,100402.0
2025-04-09 19:06:31.167,38.3151,-123.0752,100.0,cpm,201051.0
2025-04-09 19:06:27,37.7875,140.5524,46.0,cpm,100401.0
2025-04-09 19:05:16,52.4276,4.9711,22.0,cpm,205.0
2025-04-09 19:05:55,34.48256,136.16309,42.0,cpm,62007.0
2025-04-09 19:05:49,31.833193,130.301922,11.0,cpm,100222.0
2025-04-09 19:05:49,31.833193,130.301922,27.0,cpm,100221.0
2025-04-09 19:04:42,42.4347,-87.9012,50.0,cpm,216.0
2025-04-09 19:04:44,51.9807,9.2345,13.0,cpm,108.0
2025-04-09 19:04:35,42.4347,-87.9012,231.0,cpm,216.0
2025-04-09 19:05:41.789,37.442836,-122.128094,40.0,cpm,107.0
2025-04-09 19:05:41.783,37.442836,-122.128094,12.0,cpm,106.0
2025-04-09 19:05:41,37.7233303,140.4767968,14.0,cpm,100422.0
2025-04-09 19:04:39,51.0634,11.7586,16.0,cpm,209.0
2025-04-09 19:05:36,35.26828,136.2493,17.0,cpm,100122.0
2025-04-09 19:05:35,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 19:05:34,37.7233303,140.4767968,37.0,cpm,100421.0
2025-04-09 19:05:33,35.74591,139.91815,10.0,cpm,100162.0
2025-04-09 19:05:33,35.74591,139.91815,30.0,cpm,100161.0
2025-04-09 19:05:30,37.21798,141.00097,14.0,cpm,100302.0
2025-04-09 19:05:29,37.21798,141.00097,43.0,cpm,100301.0
2025-04-09 19:05:26.145,38.3151,-123.0752,81.0,cpm,201051.0
2025-04-09 19:05:20,37.366713,140.53097,16.0,cpm,100072.0
2025-04-09 19:05:19,37.366713,140.53097,2.0,cpm,100071.0
2025-04-09 19:04:14,52.4276,4.9711,21.0,cpm,205.0
2025-04-09 19:05:12,34.995197,135.764331,37.0,cpm,74.0
2025-04-09 19:05:06,34.48268,136.16316,34.0,cpm,65002.0
2025-04-09 19:05:00,34.48265,136.16314,50.0,cpm,65006.0
2025-04-09 19:05:00.289,43.6045,1.444,24.0,cpm,238.0
2025-04-09 19:04:58,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 19:04:55,34.48257,136.16313,37.0,cpm,62007.0
2025-04-09 19:04:53,37.4932,139.93305,47.0,cpm,101.0
2025-04-09 19:04:53,35.615814,139.625711,51.0,cpm,100181.0
2025-04-09 19:03:42,51.9807,9.2345,15.0,cpm,108.0
2025-04-09 19:03:37,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 19:03:37,51.0634,11.7586,12.0,cpm,209.0
2025-04-09 19:03:30,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 19:04:31,35.659491,139.72785,27.0,cpm,100022.0
2025-04-09 19:04:31,35.659491,139.72785,10.0,cpm,100021.0
2025-04-09 19:04:22,22.28482,114.14,76.0,cpm,157.0
2025-04-09 19:04:21.13,38.3151,-123.0752,90.0,cpm,201051.0
2025-04-09 19:03:13,52.4276,4.9711,21.0,cpm,205.0
2025-04-09 19:04:11,37.056757,-122.138333,54.0,cpm,178.0
2025-04-09 19:03:55,34.48255,136.1631,44.0,cpm,62007.0
2025-04-09 19:03:55,36.99371,-121.59222,24.0,cpm,65050.0
2025-04-09 19:03:45,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 19:03:44,37.752099,140.470826,43.0,cpm,100321.0
2025-04-09 19:02:40,51.9807,9.2345,8.0,cpm,108.0
2025-04-09 19:02:35,51.0634,11.7586,13.0,cpm,209.0
2025-04-09 19:02:31,42.4347,-87.9012,56.0,cpm,216.0
2025-04-09 19:03:32,37.0105,140.9253,16.0,cpm,100332.0
2025-04-09 19:03:31,37.0105,140.9253,37.0,cpm,100331.0
2025-04-09 19:02:23,42.4347,-87.9012,8.0,cpm,216.0
2025-04-09 19:03:23,45.60197,9.31745,49.0,cpm,65109.0
2025-04-09 19:03:19,42.360781,-71.087719,21.0,cpm,200082.0
2025-04-09 19:03:18,42.360781,-71.087719,49.0,cpm,200081.0
2025-04-09 19:03:16.112,38.3151,-123.0752,100.0,cpm,201051.0
2025-04-09 19:02:11,52.4276,4.9711,19.0,cpm,205.0
2025-04-09 19:03:09,37.54562,140.398995,15.0,cpm,100242.0
2025-04-09 19:03:08,37.54562,140.398995,44.0,cpm,100241.0
2025-04-09 19:02:58.089,43.6045,1.444,15.0,cpm,238.0
2025-04-09 19:02:56,43.8282,-79.01145,25.0,cpm,63209.0
2025-04-09 19:02:39,34.48257,136.1631,54.0,cpm,62007.0
2025-04-09 19:01:39,51.9807,9.2345,13.0,cpm,108.0
2025-04-09 19:01:34,51.0634,11.7586,14.0,cpm,209.0
2025-04-09 19:01:25,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 19:02:29,37.796306,140.514413,20.0,cpm,100412.0
2025-04-09 19:02:26,42.493615,-70.865169,32.0,cpm,65041.0
2025-04-09 19:01:17,42.4347,-87.9012,116.0,cpm,216.0
2025-04-09 19:02:23,37.796306,140.514413,52.0,cpm,100411.0
2025-04-09 19:02:11.091,38.3151,-123.0752,92.0,cpm,201051.0
2025-04-09 19:01:10,52.4276,4.9711,17.0,cpm,205.0
2025-04-09 19:02:01,47.65447,8.60455,25.0,cpm,63521.0
2025-04-09 19:01:57,43.88204,-78.94496,17.0,cpm,65049.0
2025-04-09 19:01:39,34.48256,136.1631,52.0,cpm,62007.0
2025-04-09 19:00:36,51.9807,9.2345,18.0,cpm,108.0
2025-04-09 19:00:26,51.0634,11.7586,19.0,cpm,209.0
2025-04-09 19:00:19,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 19:00:16,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 19:01:14,37.7875,140.5524,14.0,cpm,100402.0
2025-04-09 19:00:01,52.4276,4.9711,15.0,cpm,205.0
2025-04-09 19:01:08,37.7875,140.5524,49.0,cpm,100401.0
2025-04-09 19:01:06.076,38.3151,-123.0752,89.0,cpm,201051.0
2025-04-09 19:00:56.002,43.6045,1.444,20.0,cpm,238.0
2025-04-09 19:00:46,31.833193,130.301922,14.0,cpm,100222.0
2025-04-09 19:00:46,31.833193,130.301922,28.0,cpm,100221.0
2025-04-09 19:00:39,34.48248,136.16309,34.0,cpm,62007.0
2025-04-09 19:00:36.729,37.442836,-122.128094,28.0,cpm,107.0
2025-04-09 19:00:36.725,37.442836,-122.128094,13.0,cpm,106.0
2025-04-09 18:59:35,51.9807,9.2345,19.0,cpm,108.0
2025-04-09 19:00:33,35.26828,136.2493,15.0,cpm,100122.0
2025-04-09 19:00:33,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 19:00:30,35.74591,139.91815,12.0,cpm,100162.0
2025-04-09 19:00:29,35.74591,139.91815,29.0,cpm,100161.0
2025-04-09 19:00:27,37.21798,141.00097,12.0,cpm,100302.0
2025-04-09 19:00:27,37.21798,141.00097,40.0,cpm,100301.0
2025-04-09 18:59:22,51.0634,11.7586,17.0,cpm,209.0
2025-04-09 19:00:22,37.7233303,140.4767968,11.0,cpm,100422.0
2025-04-09 18:59:17,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 18:59:16,42.4347,-87.9012,14.0,cpm,216.0
2025-04-09 19:00:16,37.366713,140.53097,13.0,cpm,100072.0
2025-04-09 19:00:15,37.7233303,140.4767968,40.0,cpm,100421.0
2025-04-09 19:00:15,37.366713,140.53097,2.0,cpm,100071.0
2025-04-09 19:00:12,34.995197,135.764331,37.0,cpm,74.0
2025-04-09 19:00:06,34.48268,136.16316,38.0,cpm,65002.0
2025-04-09 19:00:01.055,38.3151,-123.0752,76.0,cpm,201051.0
2025-04-09 19:00:00,34.48265,136.16314,56.0,cpm,65006.0
2025-04-09 18:58:57,52.4276,4.9711,15.0,cpm,205.0
2025-04-09 18:59:53,37.4932,139.93305,48.0,cpm,101.0
2025-04-09 18:59:42,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 18:59:39,34.4825,136.16311,50.0,cpm,62007.0
2025-04-09 18:59:37,35.615814,139.625711,55.0,cpm,100181.0
2025-04-09 18:58:34,51.9807,9.2345,16.0,cpm,108.0
2025-04-09 18:59:27,35.659491,139.72785,23.0,cpm,100022.0
2025-04-09 18:59:27,35.659491,139.72785,8.0,cpm,100021.0
2025-04-09 18:58:21,51.0634,11.7586,15.0,cpm,209.0
2025-04-09 18:59:20,22.28482,114.14,74.0,cpm,157.0
2025-04-09 18:58:16,42.4347,-87.9012,17.0,cpm,216.0
2025-04-09 18:58:14,42.4347,-87.9012,18.0,cpm,216.0
2025-04-09 18:59:11,37.056757,-122.138333,64.0,cpm,178.0
2025-04-09 18:57:55,52.4276,4.9711,17.0,cpm,205.0
2025-04-09 18:58:56.041,38.3151,-123.0752,80.0,cpm,201051.0
2025-04-09 18:58:55,36.99371,-121.59222,26.0,cpm,65050.0
2025-04-09 18:58:52.92,43.6045,1.444,15.0,cpm,238.0
2025-04-09 18:58:41,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 18:58:40,37.752099,140.470826,43.0,cpm,100321.0
2025-04-09 18:58:39,34.48253,136.16308,53.0,cpm,62007.0
2025-04-09 18:57:29,51.9807,9.2345,18.0,cpm,108.0
2025-04-09 18:58:29,37.0105,140.9253,13.0,cpm,100332.0
2025-04-09 18:58:28,37.0105,140.9253,38.0,cpm,100331.0
2025-04-09 18:58:23,45.60197,9.31745,43.0,cpm,65109.0
2025-04-09 18:57:19,51.0634,11.7586,13.0,cpm,209.0
2025-04-09 18:58:16,42.360781,-71.087719,22.0,cpm,200082.0
2025-04-09 18:58:16,42.360781,-71.087719,51.0,cpm,200081.0
2025-04-09 18:57:08,42.4347,-87.9012,18.0,cpm,216.0
2025-04-09 18:58:05,37.54562,140.398995,12.0,cpm,100242.0
2025-04-09 18:58:04,37.54562,140.398995,49.0,cpm,100241.0
2025-04-09 18:57:55,43.8282,-79.01145,17.0,cpm,63209.0
2025-04-09 18:56:53,52.4276,4.9711,21.0,cpm,205.0
2025-04-09 18:57:51.019,38.3151,-123.0752,75.0,cpm,201051.0
2025-04-09 18:57:39,34.48247,136.16299,43.0,cpm,62007.0
2025-04-09 18:56:28,51.9807,9.2345,18.0,cpm,108.0
2025-04-09 18:57:26,42.493615,-70.865169,31.0,cpm,65041.0
2025-04-09 18:56:17,51.0634,11.7586,12.0,cpm,209.0
2025-04-09 18:57:10,37.796306,140.514413,16.0,cpm,100412.0
2025-04-09 18:56:03,42.4347,-87.9012,22.0,cpm,216.0
2025-04-09 18:56:02,42.4347,-87.9012,22.0,cpm,216.0
2025-04-09 18:57:03,37.796306,140.514413,57.0,cpm,100411.0
2025-04-09 18:56:57,43.88204,-78.94496,33.0,cpm,65049.0
2025-04-09 18:55:51,52.4276,4.9711,14.0,cpm,205.0
2025-04-09 18:56:50.868,43.6045,1.444,23.0,cpm,238.0
2025-04-09 18:56:46.001,38.3151,-123.0752,88.0,cpm,201051.0
2025-04-09 18:56:39,34.48245,136.1631,42.0,cpm,62007.0
2025-04-09 18:55:27,51.9807,9.2345,8.0,cpm,108.0
2025-04-09 18:55:14,51.0634,11.7586,13.0,cpm,209.0
2025-04-09 18:54:57,42.4347,-87.9012,89.0,cpm,216.0
2025-04-09 18:54:57,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 18:55:55,37.7875,140.5524,16.0,cpm,100402.0
2025-04-09 18:54:50,52.4276,4.9711,13.0,cpm,205.0
2025-04-09 18:55:49,37.7875,140.5524,43.0,cpm,100401.0
2025-04-09 18:55:43,31.833193,130.301922,15.0,cpm,100222.0
2025-04-09 18:55:42,31.833193,130.301922,27.0,cpm,100221.0
2025-04-09 18:55:41.034,38.3151,-123.0752,95.0,cpm,201051.0
2025-04-09 18:55:38,34.48242,136.16304,42.0,cpm,62007.0
2025-04-09 18:55:31.678,37.442836,-122.128094,38.0,cpm,107.0
2025-04-09 18:55:31.671,37.442836,-122.128094,13.0,cpm,106.0
2025-04-09 18:55:31,35.26828,136.2493,13.0,cpm,100122.0
2025-04-09 18:55:30,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 18:54:02,51.9807,9.2345,15.0,cpm,108.0
2025-04-09 18:55:26,35.74591,139.91815,12.0,cpm,100162.0
2025-04-09 18:55:25,35.74591,139.91815,33.0,cpm,100161.0
2025-04-09 18:55:24,37.21798,141.00097,16.0,cpm,100302.0
2025-04-09 18:55:24,37.21798,141.00097,38.0,cpm,100301.0
2025-04-09 18:54:09,51.0634,11.7586,11.0,cpm,209.0
2025-04-09 18:55:12,34.995197,135.764331,45.0,cpm,74.0
2025-04-09 18:55:12,37.366713,140.53097,14.0,cpm,100072.0
2025-04-09 18:55:10,37.366713,140.53097,1.0,cpm,100071.0
2025-04-09 18:55:06,34.48268,136.16316,43.0,cpm,65002.0
2025-04-09 18:55:03,37.7233303,140.4767968,12.0,cpm,100422.0
2025-04-09 18:55:00,34.48265,136.16314,50.0,cpm,65006.0
2025-04-09 18:53:52,42.4347,-87.9012,15.0,cpm,216.0
2025-04-09 18:54:56,37.7233303,140.4767968,40.0,cpm,100421.0
2025-04-09 18:54:53,37.4932,139.93305,42.0,cpm,101.0
2025-04-09 18:54:49.67,43.6045,1.444,37.0,cpm,238.0
2025-04-09 18:53:48,52.4276,4.9711,19.0,cpm,205.0
2025-04-09 18:54:38,34.48243,136.16304,45.0,cpm,62007.0
2025-04-09 18:54:35.967,38.3151,-123.0752,97.0,cpm,201051.0
2025-04-09 18:54:26,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 18:54:23,35.659491,139.72785,24.0,cpm,100022.0
2025-04-09 18:54:22,35.659491,139.72785,12.0,cpm,100021.0
2025-04-09 18:54:21,35.615814,139.625711,55.0,cpm,100181.0
2025-04-09 18:54:19,22.28482,114.14,76.0,cpm,157.0
2025-04-09 18:54:11,37.056757,-122.138333,56.0,cpm,178.0
2025-04-09 18:53:07,51.0634,11.7586,18.0,cpm,209.0
2025-04-09 18:53:00,51.9807,9.2345,15.0,cpm,108.0
2025-04-09 18:53:55,36.99371,-121.59222,31.0,cpm,65050.0
2025-04-09 18:52:47,42.4347,-87.9012,17.0,cpm,216.0
2025-04-09 18:52:46,42.4347,-87.9012,17.0,cpm,216.0
2025-04-09 18:52:46,52.4276,4.9711,13.0,cpm,205.0
2025-04-09 18:53:38,34.48267,136.16297,47.0,cpm,62007.0
2025-04-09 18:53:37,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 18:53:35,47.65447,8.60455,31.0,cpm,63521.0
2025-04-09 18:53:36,37.752099,140.470826,39.0,cpm,100321.0
2025-04-09 18:53:30.944,38.3151,-123.0752,79.0,cpm,201051.0
2025-04-09 18:53:26,37.0105,140.9253,14.0,cpm,100332.0
2025-04-09 18:53:25,37.0105,140.9253,38.0,cpm,100331.0
2025-04-09 18:53:23,45.60197,9.31745,43.0,cpm,65109.0
2025-04-09 18:53:14,42.360781,-71.087719,20.0,cpm,200082.0
2025-04-09 18:53:14,42.360781,-71.087719,51.0,cpm,200081.0
2025-04-09 18:52:00,51.0634,11.7586,10.0,cpm,209.0
2025-04-09 18:53:01,37.54562,140.398995,14.0,cpm,100242.0
2025-04-09 18:53:01,37.54562,140.398995,41.0,cpm,100241.0
2025-04-09 18:51:56,51.9807,9.2345,17.0,cpm,108.0
2025-04-09 18:52:53,43.8282,-79.01145,30.0,cpm,63209.0
2025-04-09 18:52:47.5,43.6045,1.444,23.0,cpm,238.0
2025-04-09 18:51:39,42.4347,-87.9012,21.0,cpm,216.0
2025-04-09 18:51:40,42.4347,-87.9012,21.0,cpm,216.0
2025-04-09 18:51:42,52.4276,4.9711,10.0,cpm,205.0
2025-04-09 18:52:38,34.48257,136.16307,42.0,cpm,62007.0
2025-04-09 18:52:26,42.493615,-70.865169,24.0,cpm,65041.0
2025-04-09 18:52:25.93,38.3151,-123.0752,72.0,cpm,201051.0
2025-04-09 18:50:58,51.0634,11.7586,17.0,cpm,209.0
2025-04-09 18:51:57,43.88204,-78.94496,31.0,cpm,65049.0
2025-04-09 18:50:54,51.9807,9.2345,21.0,cpm,108.0
2025-04-09 18:51:50,37.796306,140.514413,17.0,cpm,100412.0
2025-04-09 18:51:43,37.796306,140.514413,56.0,cpm,100411.0
2025-04-09 18:50:40,52.4276,4.9711,14.0,cpm,205.0
2025-04-09 18:50:32,42.4347,-87.9012,18.0,cpm,216.0
2025-04-09 18:51:38,34.48256,136.16303,47.0,cpm,62007.0
2025-04-09 18:50:33,42.4347,-87.9012,18.0,cpm,216.0
2025-04-09 18:51:20.911,38.3151,-123.0752,89.0,cpm,201051.0
2025-04-09 18:49:57,51.0634,11.7586,21.0,cpm,209.0
2025-04-09 18:49:52,51.9807,9.2345,19.0,cpm,108.0
2025-04-09 18:50:44.334,43.6045,1.444,27.0,cpm,238.0
2025-04-09 18:50:40,31.833193,130.301922,12.0,cpm,100222.0
2025-04-09 18:49:39,52.4276,4.9711,14.0,cpm,205.0
2025-04-09 18:50:39,31.833193,130.301922,30.0,cpm,100221.0
2025-04-09 18:50:38,34.48269,136.16298,40.0,cpm,62007.0
2025-04-09 18:50:36,37.7875,140.5524,17.0,cpm,100402.0
2025-04-09 18:49:27,42.4347,-87.9012,18.0,cpm,216.0
2025-04-09 18:50:30,37.7875,140.5524,48.0,cpm,100401.0
2025-04-09 18:50:28,35.26828,136.2493,13.0,cpm,100122.0
2025-04-09 18:50:27,35.26828,136.2493,0.0,cpm,100121.0
2025-04-09 18:50:26.609,37.442836,-122.128094,12.0,cpm,106.0
2025-04-09 18:50:26.616,37.442836,-122.128094,35.0,cpm,107.0
2025-04-09 18:50:22,35.74591,139.91815,12.0,cpm,100162.0
2025-04-09 18:50:21,35.74591,139.91815,32.0,cpm,100161.0
2025-04-09 18:50:21,37.21798,141.00097,15.0,cpm,100302.0
2025-04-09 18:50:21,37.21798,141.00097,39.0,cpm,100301.0
2025-04-09 18:50:15.889,38.3151,-123.0752,74.0,cpm,201051.0
2025-04-09 18:50:12,34.995197,135.764331,41.0,cpm,74.0
2025-04-09 18:50:07,37.366713,140.53097,17.0,cpm,100072.0
2025-04-09 18:50:06,34.48268,136.16316,35.0,cpm,65002.0
2025-04-09 18:50:05,37.366713,140.53097,2.0,cpm,100071.0
2025-04-09 18:50:00,34.48265,136.16314,50.0,cpm,65006.0
2025-04-09 18:48:56,51.0634,11.7586,12.0,cpm,209.0
2025-04-09 18:49:53,37.4932,139.93305,48.0,cpm,101.0
2025-04-09 18:48:50,51.9807,9.2345,14.0,cpm,108.0
2025-04-09 18:49:44,37.7233303,140.4767968,12.0,cpm,100422.0
2025-04-09 18:49:38,34.48263,136.16304,40.0,cpm,62007.0
2025-04-09 18:48:37,52.4276,4.9711,19.0,cpm,205.0
2025-04-09 18:49:38,37.7233303,140.4767968,44.0,cpm,100421.0
2025-04-09 18:48:22,42.4347,-87.9012,71.0,cpm,216.0
2025-04-09 18:48:21,42.4347,-87.9012,13.0,cpm,216.0
2025-04-09 18:49:19,35.659491,139.72785,20.0,cpm,100022.0
2025-04-09 18:49:18,35.659491,139.72785,11.0,cpm,100021.0
2025-04-09 18:49:17,22.28482,114.14,73.0,cpm,157.0
2025-04-09 18:49:11,37.056757,-122.138333,67.0,cpm,178.0
2025-04-09 18:49:10.87,38.3151,-123.0752,85.0,cpm,201051.0
2025-04-09 18:49:10,35.615814,139.625711,0.0,cpm,100182.0
2025-04-09 18:49:05,35.615814,139.625711,48.0,cpm,100181.0
2025-04-09 18:48:55,36.99371,-121.59222,27.0,cpm,65050.0
2025-04-09 18:47:53,51.0634,11.7586,22.0,cpm,209.0
2025-04-09 18:47:49,51.9807,9.2345,17.0,cpm,108.0
2025-04-09 18:48:43.126,43.6045,1.444,18.0,cpm,238.0
2025-04-09 18:48:37,34.48263,136.16305,44.0,cpm,62007.0
2025-04-09 18:47:33,52.4276,4.9711,26.0,cpm,205.0
2025-04-09 18:48:33,37.752099,140.470826,0.0,cpm,100322.0
2025-04-09 18:48:33,37.752099,140.470826,33.0,cpm,100321.0
2025-04-09 18:48:23,45.60197,9.31745,44.0,cpm,65109.0
2025-04-09 18:48:23,37.0105,140.9253,16.0,cpm,100332.0
